id,created_at,text,fav
1183315021654134784,2019-10-13 09:34:20,ഞാൻ അറിയാതെ എന്നെ ആരേലും കൊന്നെരോ  😑,28
1183314608406196225,2019-10-13 09:32:42,കുറെ വീട്ടുകാർക്ക് വേണ്ടി ജീവിക്കും പിന്നെ നാട്ടുകാർക്ക് വേണ്ടി കുറച്ചു കഴിഞ്ഞു മക്കൾക്ക് വേണ്ടി സ്വന്തമായിട്ട് എന്… https://t.co/X3nWZqanOv,46
1183311779394228224,2019-10-13 09:21:27,മനസ്സിലാക്കാറില്ല സ്നേഹിക്കാറില്ല എന്നിട്ടും ?,36
1183309499504873473,2019-10-13 09:12:24,വിശക്കുന്നൊക്കെ ഉണ്ടെങ്കിലും ഫുഡ് കഴിക്കാൻ പറ്റാത്ത അവസ്ഥ 😑,45
1183305122031423490,2019-10-13 08:55:00,ഒന്നു നനയാൻ കാത്ത മഴയെവിടെ... ☔ ഒന്നു ചേക്കേറാൻ തേടിവന്ന കൂടെവിടെ...🕊  ♥️,13
1183302171158122496,2019-10-13 08:43:16,ഇന്ന് പനി കൂടാനുള്ള എല്ലാ സാധ്യതയും കാണുന്നുണ്ട് 😑,26
1183256305311465473,2019-10-13 05:41:01,11:11 My ♥️,10
1183254961788014592,2019-10-13 05:35:41,ഒന്നൂടെ കാതു കുത്താൻ തീരുമാനിച്ചു ഗയ്‌സ്  😌,38
1183247722087763968,2019-10-13 05:06:55,ജീവിതം ആസ്വദിക്കാൻ പറ്റിയില്ല 😑,38
1183087564447600647,2019-10-12 18:30:30,ഒന്ന് ചേർത്ത് പിടിച്ചാൽ തീരാത്ത പരാതിയും പരിഭവും ഉണ്ടോ ?,60
1183076060260270085,2019-10-12 17:44:47,മനസ്സിലാക്കാൻ പറ്റിയില്ലെങ്കിൽ പിന്നെന്തിനാ ?,31
1183065230059769857,2019-10-12 17:01:45,കഷ്ടപ്പാടറിയാതെ വളർത്തിയിട്ട് ഇപ്പൊ ചെറിയ സങ്കടം വന്നാൽ കൺട്രോൾ ചെയ്യാൻ പറ്റാത്ത അവസ്ഥയാണ് 😑,28
1183064288711151616,2019-10-12 16:58:01,ജോളി ചേച്ചി പനമരത്തുള്ള ആളെടുത്തുന്ന സയനേഡ് വാങ്ങിയതെന്ന് അറിയാലോ 😌 എന്റെ നാട്ടീന്നു  😝,11
1183062367011258368,2019-10-12 16:50:23,സ്വസ്ഥമായി മരിക്കാനും സമ്മതിക്കില്ല ഊളകൾ  😑,27
1183061033016905730,2019-10-12 16:45:05,ശെരിക്കും സ്വർണപണിക്കാരെടുത്തു നമ്മൾ പോയി സയനേഡ് ചോയ്ച്ചാൽ തരോ  😐,59
1183060531680165890,2019-10-12 16:43:05,ദേഷ്യം വന്നാൽ ഫുഡ് കഴിക്കൂല .... എന്തിനേറെ പറയുന്നു മെഡിസിൻ വരെ 😌,14
1183058479851814912,2019-10-12 16:34:56,സത്യം പറഞ്ഞാൽ ഫോട്ടോ ഒന്നുല്ലാതോണ്ടാണ് ഇടാത്തത് 😑,39
1183056208963366912,2019-10-12 16:25:54,എന്ത് ട്രെന്റ് കൊണ്ട് വന്നാലും അനോണിമിറ്റി കളഞ്ഞുള്ള ഒരു ട്രെന്റിനും ഞാൻ നിക്കൂല 🥳,66
1183055458942144512,2019-10-12 16:22:56,ഞാൻ ജനിച്ചപ്പോയെ ഇത്ര വലുതായിരുന്നു....അതോണ്ട് അനോണിമിറ്റി പൊളിക്കുന്നില്ല 😌,31
1183039552815915009,2019-10-12 15:19:43,മിക്കവാറും ഞാൻ ഒളിച്ചോടും 😑,37
1183037325695045633,2019-10-12 15:10:52,ഫുഡ് ഉണ്ടാക്കി വന്നപ്പോഴേക്കും കഴിക്കാനുള്ള മൂഡ് പോയി https://t.co/DpHPRzp30E,15
1183028101330038785,2019-10-12 14:34:13,വീട്ടിൽ ആള് കൂടിയപ്പോയുള്ള പ്രശ്നം എന്താന്നു വെച്ചാൽ തോന്നുമ്പോ തോന്നുമ്പോ ഷവർമ കഴിക്കാൻ പോകാൻ പറ്റില്ല 😪😪,30
1183027402806415361,2019-10-12 14:31:27,ഇന്ന് പിന്നാമ്പുറം നാളെ 😌,42
1183026943689543680,2019-10-12 14:29:37,ഇങ്ങള് ക്രഷായിരുന്നല്ലേ ഞാൻ അറിയാൻ വൈകി 🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️,12
1183016567119855619,2019-10-12 13:48:23,ഹായ് ആലിപ്പഴം 😌 https://t.co/eCto22We5D,33
1183006788888588288,2019-10-12 13:09:32,എന്ത് കഴിച്ചാലും വോമിറ്റിംഗ് ടെൻഡെൻസി ..... cngts പോന്നോട്ടെ 😌,54
1183005881060847616,2019-10-12 13:05:55,വയ്യാത്ത ഞാനെങ്ങനെ ഇത്രേം ട്രാവൽ ചെയ്യും 😑,11
1183003859209187329,2019-10-12 12:57:53,ഡയമണ്ട് മൂക്കുത്തി വാങ്ങി തരോ ഇല്ലയോ 😐,42
1183002116337438720,2019-10-12 12:50:58,ഇനീപ്പോ ഒരു പ്രൈവസീം ഉണ്ടാവില്ല 😩,25
1183000502864207872,2019-10-12 12:44:33,ഉമ്മ എന്തിനാണ് ഇടക്കിടക്ക് അങ്ങോട്ട് വിളിക്കുന്നത് എന്നാണ്  🤦🏻‍♀️പൊന്നുമ്മാ ഞാൻ അങ്ങോട്ടേക്കില്ല 😑,5
1182997837258190848,2019-10-12 12:33:58,തെംസ് ss ഇട്ടാൽ ഞാൻ തീർന്നു 🚶🏻‍♀️🚶🏻‍♀️,11
1182996619198783490,2019-10-12 12:29:07,എന്നെ കണ്ടൊരോട് ചോയ്ക്കണം എനിക്കൊരു അവിഞ്ഞ ലുക്കല്ലേന്നു .....,11
1182994892739338241,2019-10-12 12:22:16,ഒരു ഗ്ലാസ് മൊത്തം ചയൂടിക്കാൻ വരെ പറ്റുന്നില്ല 😑,17
1182992950348763136,2019-10-12 12:14:32,ബിസ്ക്കറ്റ് മുക്കി മുക്കി തിന്നുമ്പോ ചായേൽ വീണു പോവുന്നത് എന്ത് ദ്രാവിഡാണ് 🤦🏻‍♀️,35
1182962747421577222,2019-10-12 10:14:32,ഗതികേട് 😑,10
1182962478373720066,2019-10-12 10:13:27,ഞാനൊന്നും ഫേക്കാണെന്നു പറഞ്ഞാൽ ഒരു തെണ്ടിയും വിശ്വസിക്കില്ല 😬,38
1182959223770009600,2019-10-12 10:00:31,ങും,9
1182924633311334401,2019-10-12 07:43:04,കരിക്കിലെ കൊച്ചു കൊള്ളാം അല്ലെ ?,38
1182922471466504193,2019-10-12 07:34:29,ദൈവമേ ട്വീറ്റപ്പ് കുളിച്ചേക്കാം 🚶🏻‍♀️🚶🏻‍♀️,21
1182918707497979905,2019-10-12 07:19:32,ശംഭുനെ ഭയങ്കരിഷ്ട്ടാണ് 😌😌,21
1182917474490077184,2019-10-12 07:14:38,കൃപാസനം കിട്ടിയിരുന്നേൽ നടുന് വെച്ച് കെട്ടി നോക്കാമായിരുന്നു 😑,32
1182909430284738560,2019-10-12 06:42:40,12:12 ♥️,5
1182904688649261056,2019-10-12 06:23:49,കാമുകന്മാരൊക്കെ സൈക്കോകളാണ് ..... നന്നായി അങ്ങനൊരാൾ ഇല്ലാത്തത് 😂,50
1182893967848824834,2019-10-12 05:41:13,11:11 ക്രഷ് ❤️,10
1182889536403062785,2019-10-12 05:23:37,28 വയസ്സായാൽ അങ്ങോട്ടും പോവരുത് ഇങ്ങോട്ടും പോവരുത് 😑,58
1182885807704510464,2019-10-12 05:08:48,കല്യാണൊക്കെ ഇടക്കിടക്ക് കഴിക്കോ  🤦🏻‍♀️ ഒന്ന് കഴിച്ചെന്റെ ക്ഷീണം :(,32
1182701211243311106,2019-10-11 16:55:16,കണ്ണിനു വയ്യാ  🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️,26
1182699985046867974,2019-10-11 16:50:24,ഉറങ്ങി പോയാൽ മതിയായിരുന്നു 😪,16
1182699358002638848,2019-10-11 16:47:55,ഫാൻസ് ഇല്ലാത്ത ട്വീപ് 🚶🏻‍♀️🚶🏻‍♀️,36
1182697825244549120,2019-10-11 16:41:49,പനി പകർന്നോടുത്തു 🤗,15
1182693363251699712,2019-10-11 16:24:05,രാത്രി ആവുമ്പൊ എവിടുന്നാണ് പനി കുറ്റീം പറിച്ചു ഇറങ്ങി വരുന്നത് 😑,16
1182693007067213827,2019-10-11 16:22:40,ഓളോണ്ടോ 😐,21
1182647008126885888,2019-10-11 13:19:53,പല്ല് മാത്രേ പ്രശ്നം ഇല്ലാത്തതുള്ളായിരുന്നു 🤦🏻‍♀️ ഈവ് നോക്കുമ്പോ റൂട്ട് കനാൽ ചെയ്ത പല്ലിന്നു വേദന പോലെ 😪😪,41
1182644513652609024,2019-10-11 13:09:59,ആകസ്മികമായി ട്വീറ്റപ്പിന് ആരൂല്ലല്ലോ എന്നോർക്കുമ്പോഴാണ് 😑,19
1182644044331012096,2019-10-11 13:08:07,സ്നേഹം കൂടിയാലും പ്രശ്നമാണ് കുറഞ്ഞാലും പ്രശ്നമാണ് ഒരോളത്തിൽ ഇങ്ങനെ പോണം 😛,18
1182641815331074048,2019-10-11 12:59:15,ഒരു സ്നേഹോം ഇല്ല ഊള 🤦🏻‍♀️ അങ്ങേരെ ഞാൻ കൊല്ലും 😑,33
1182639483247685632,2019-10-11 12:49:59,മിസ്സ്യു @JBavode,3
1182639388259258372,2019-10-11 12:49:37,ഉറക്കമില്ലാത്ത രാത്രികളിൽ കൂട്ടിരിക്കാൻ ഒരു ക്രഷിനെ വേണം 😌,68
1182630313521897481,2019-10-11 12:13:33,സിംഗിൾ പസങ്കേ  😂😂,12
1182620295091240960,2019-10-11 11:33:45,ഡാർക്ക് സീൻ 😪 മാക്സിമം സഹിച്ചു കണ്ട്രോൾ വിട്ടുപോയി 😓 https://t.co/WKRX0cqk66,20
1182618128062136320,2019-10-11 11:25:08,കിടു ട്രിപ്പൊന്നും പോയിട്ടില്ല ..... ജീവനോടെ ഉണ്ടെങ്കിൽ എപ്പഴേലും പോവാം 😝,19
1182614324210098177,2019-10-11 11:10:01,എന്നെ ആക്രിക്കാർക്ക് കൊടുത്താലൊന്നാണ് 😓,67
1182614183113703424,2019-10-11 11:09:27,ബെൽറ്റിന്റെ സ്കെയിൽ പുറത്തേക്ക് ചാടി പുറത്തു കൊണ്ട് ഒടുക്കത്തെ വേദനയാണ് 😑,18
1182610316598710272,2019-10-11 10:54:05,"എന്നെ ദേഷ്യം പിടിപ്പിച്ചാൽ ഞാൻ പുലിയാണ് പുലി 😎 എല്ലാരുടെയും ലൈറ്റ് , ഫാൻ എല്ലാം ഇട്ട് വെച്ച് പകരം വീട്ടും 😝",50
1182603942816960513,2019-10-11 10:28:46,ഒന്ന് കാണാൻ ഉള്ളിൽ തീരാ മോഹം ♥️,16
1182603763132948480,2019-10-11 10:28:03,ഡിസംബറിൽ  എങ്ങനേലും വീട് മാറണം 😐,16
1182593299200135168,2019-10-11 09:46:28,അപ്പറത്തെ സ്നാക്ക്സ് കടേൽ എന്താ ഉള്ളെന്ന് നോക്കീട്ട് വരാം 😐,17
1182592648223158273,2019-10-11 09:43:53,പണ്ടാരക്കാലൻ വണ്ടിയും എടുത്ത് പോയി 🤦🏻‍♀️ അല്ലേൽ ഷവർമ എങ്കിലും കഴിക്കാൻ പോകാമായിരുന്നു 😪,49
1182589462150176768,2019-10-11 09:31:13,ബിരിയാണി കൊണ്ട് തരോ 😓😓,25
1182557667383894022,2019-10-11 07:24:53,എല്ലാരേയും കൊണ്ട് വെറുപ്പിച്ചേക്കാം 😑,9
1182549915622207488,2019-10-11 06:54:05,ചുറ്റും വയലുള്ള പുല്ല് മേഞ്ഞ വീടുണ്ടാക്കി ഹാപ്പിയായി ജീവിക്കണം 😌,24
1182548947014807552,2019-10-11 06:50:14,ഉറക്കൊക്കെ എവിടെ പോയി ആവോ..... രാത്രി ഉറങ്ങീട്ടില്ല ഇപ്പൊ കിടന്നിട്ട് ഉറങ്ങുന്നുമില്ല 🤦🏻‍♀️,14
1182541906938515456,2019-10-11 06:22:15,ആകെ ഗ്രൂപ്പ് മാത്രം അനങ്ങുന്നൊരു വാട്സാപ്പുണ്ട്  🤦🏻‍♀️ ഇന്നലെ ഒരു സ്റ്റാറ്റസ് ഇട്ടപ്പോ എമ്മാതിരി ആക്രമണമാണ് ഉണ്ടായ… https://t.co/LD0pVN05x3,12
1182536610073571328,2019-10-11 06:01:12,മിക്കവാറും എന്നെ ജോളിയാക്കുന്നാ തോന്നുന്നേ 😪,11
1182536096346865664,2019-10-11 05:59:10,ജീവിതത്തിൽ എന്നെക്കാൾ ഗതിക്കെട്ടവളെ ഞാൻ കണ്ടിട്ടില്ല 😑,78
1182535929589723136,2019-10-11 05:58:30,ഡിപ്രെഷനില്ല 😐,12
1182531595711811584,2019-10-11 05:41:17,11:11 സെബിൽ സർ ❤️,19
1182520950870265857,2019-10-11 04:58:59,ഈശ്വരാ ഭഗവാനേ  പനി  ഒന്നും ആർക്കും കൊടുക്കല്ലേ 😪,33
1182520301684318208,2019-10-11 04:56:24,ഫുഡിനോന്നും ഒരു ടേസ്റ്റും ഇല്ല 😑,8
1182513009484169216,2019-10-11 04:27:26,മരിച്ചിട്ട് റീത് വെച്ചിട്ട് കാര്യമില്ല 😑 ജീവിച്ചിരിക്കുമ്പോ ആ പൈസക്ക് മന്തി വാങ്ങി തന്നാൽ മതി 😌,71
1182512049810575361,2019-10-11 04:23:37,ഇന്നലെ ക്വിറ്റിയിട്ട് ഇന്ന് വലിഞ്ഞു കേറി വന്നാൽ മോശാവോ 😬,27
1182295828750200832,2019-10-10 14:04:26,ഇവിടെ വന്നു ദുരിതം പറഞ്ഞു മടുത്തു ഗയ്‌സ്  ..... ഐ ക്വിറ്റ് 🚶🏻‍♀️,42
1182281090343424000,2019-10-10 13:05:52,എന്റെ ട്വീറ്റ് കണ്ടു എന്തേലും സങ്കടം ഉണ്ടെന്നു തോന്നിയാൽ അപ്പൊ തന്നെ വിളിച്ചു എന്ത് പറ്റി മുത്തുമണിയെന്നു ചോയ്ക്കുന്നൊരാളുണ്ടിവിടെ ❤️,67
1182277741661442048,2019-10-10 12:52:33,എന്നെക്കാൾ 5 വയസ്സ് മൂത്ത ആർമോനൊക്കെ എന്നെ ഇത്താന്നു വിളിക്കുമ്പോഴാണ് 😪,49
1182275646182920192,2019-10-10 12:44:14,ആർ യു ഓക്കേ ബേബി ന്നു ചോയ്ക്കാൻ ആരുല്ലാത്ത ട്വീപ് 😑,73
1182274880303030273,2019-10-10 12:41:11,പടച്ചോനെ അതെനിക്കിട്ട ട്വീറ്റാണോ 🤦🏻‍♀️,9
1182272739597377536,2019-10-10 12:32:41,നമ്മളിങ്ങനെ സങ്കടപ്പെട്ട് ഓരോദിവസം തള്ളിനീക്കുമ്പോ ഓരോഊളകൾ വന്നിട്ട് ഒരു പറച്ചിലുണ്ട്എന്നാലും മോളെനിനക്കീചെറുപ്രായ… https://t.co/cXk4vTPJ7p,25
1182270105998114817,2019-10-10 12:22:13,ട്രെന്റുമോ .....#ചെക്ക് https://t.co/YMWOuV9TwL,115
1182266313852350464,2019-10-10 12:07:09,ടേബിളിൽ കൊണ്ട് വെച്ച ചായ എടുത്തു കുടിക്കാൻ വയ്യാതെ കിടക്കുമ്പോഴാണ് പണ്ടാരം പിടിച്ച കൊതുക് 🤦🏻‍♀️,9
1182264841651679232,2019-10-10 12:01:18,ദക്ഷേച്ചി  😌,3
1182264322199678977,2019-10-10 11:59:14,എല്ലാ കോപ്പും ഇവിടെ വന്നു പറഞ്ഞിട്ട് എന്ത് കിട്ടാനാണെന്നു വിചാരിക്കാറുണ്ട് :(,17
1182262460595572736,2019-10-10 11:51:50,ഫിലിം കാണാത്ത ഞാനൊക്കെ ഫിലിമിലെ കാര്യം പറഞ്ഞാൽ എന്തറിയാനാണ് 🤦🏻‍♀️,16
1182261050109939713,2019-10-10 11:46:14,ഒന്ന് ചുമക്കാനുള്ള സ്വാതന്ത്ര്യം പോലും എന്റെ നടു എനിക്ക് തരുന്നില്ല ....#ബ്ലഡിഗ്രാമവാസി,14
1182259543515885570,2019-10-10 11:40:15,ഈ വർഷത്തെ ബെർത്ത്ഡേ ഗ്രാന്റായി നടത്തണം .... ഇങ്ങനെ പോവാണേൽ 2020 ലെ ബെർത്ഡേയ്ക്ക് ഞാൻ ഉണ്ടാവാൻ ചാൻസ് കുറവാണ് 😑😑,67
1182250180927574016,2019-10-10 11:03:02,ഇന്നലെ കൊണ്ട് വെച്ച മിട്ടായി ഒരു നാണോം ഇല്ലാതെ ഉറുമ്പ് കഴിക്കുന്നു .... https://t.co/lGkFgLEQoz,26
1182249435712983040,2019-10-10 11:00:05,കോപ്പ് ഗുളിക കഴിച്ചാൽ വരെ വോമിറ്റ്ചെയ്യാൻ വരുന്നു 🤦🏻‍♀️,40
1182236265434890240,2019-10-10 10:07:45,കുളിച്ചേക്കാം 🤷🏻‍♀️,15
1182232666776563712,2019-10-10 09:53:27,എന്ത് ചുമയാണ് 😬,13
1182224271734476800,2019-10-10 09:20:05,ഞാനൊന്ന് ഡിആക്ടിവേഷൻ ചെയ്താൽ തീരുന്ന ബന്ധമേ നമ്മൾ തമ്മിലുള്ളൂ 😬,60
1182223180808642561,2019-10-10 09:15:45,ഹായ് തള്ളെ മിസ്സ്യു @vasudha___,15
1182222153472606208,2019-10-10 09:11:40,ഓഹ് നമ്മളെ ആകാശത്തിനൊക്കെ പുല്ല് വില 🚶🏻‍♀️,15
1182214617927340032,2019-10-10 08:41:44,ചുമ്മാ ഒരു ആകാശം (8) https://t.co/6id7Jl3mXq https://t.co/hOVXU60uRx,16
1182203970736939009,2019-10-10 07:59:25,ഞാൻ വിഷെയിതപ്പോ കമ്മന്റ് ഇളിക്കുന്ന  സ്മൈലി ഇഞ്ചി വിഷേയ്‌തപ്പോ കണ്ണിൽ ഹേർട്ടുള്ള സ്മൈലി ..... ങും  ങും  എല്ലാം മനസ്സിലാവുന്നുണ്ട് 😝,51
1182203039735640064,2019-10-10 07:55:43,നാല് കുട്യോളൊക്കെ ഉണ്ടേൽ നല്ല രസായിരിക്കും  😌,12
1182182831033741312,2019-10-10 06:35:25,ഹാപ്പി ബെർത്ത്ഡേ ഡിയർ ..... ഊള ആണേലും നല്ലൊരു സുഹൃത്താണ് ❤️ @themucha_,20
1182177670093660160,2019-10-10 06:14:55,കറക്റ്റ് ഒരു മാസം 😌,20
1182174056541409280,2019-10-10 06:00:33,ജിയോ പോയാലും കൈയ്യിൽ നമ്മളെ ബീയെസ്സെന്നെലുണ്ട്  .... പ്രശ്‌നം എന്താന്നു വെച്ചാൽ ബാങ്കിൽ പോയി നമ്പർ മാറ്റേണ്ടി വരും 😐,19
1182172431189807104,2019-10-10 05:54:05,സ്പീഡ് പോസ്റ്റിൽ ആരോ എന്തോ അയച്ചിട്ടുണ്ട് :( എന്താണാവോ നാളെയെ കിട്ടുള്ളൂ കൈയ്യിൽ 😬 ഇവിടുന്നു ആരേലും സൈനെഡ് വല്ലോം അ… https://t.co/iJEsk6mDoy,17
1182169375471595520,2019-10-10 05:41:57,എന്റെ റിമൈൻഡെർ വർക്കാവണില്ല  😪,10
1182169181392904192,2019-10-10 05:41:11,11:11 ❤️,7
1182167830642323456,2019-10-10 05:35:49,മുമ്പ് കൈയ്യിന്റെയും കാലിന്റെയും പൂവിന്റെയും കായിന്റെയും ഫോട്ടോ എടുക്കൽ ഒരു ഹോബ്ബിയായിരുന്നു ..... ഇപ്പൊ മടുപ്പാണ് 😐,35
1182165605115297798,2019-10-10 05:26:58,100kg ഉണ്ടായിട്ടും കുറക്കണം എന്ന് വിചാരിച്ചിട്ടേയുള്ളൂ ഇതുവരെ അതിനു ശ്രെമിച്ചിട്ടില്ല 😌,21
1182150603276898304,2019-10-10 04:27:21,സന്തോഷം പങ്ക് വെച്ചില്ലേലും സങ്കടം പങ്ക് വെക്കാൻ മാക്സിമം ശ്രെമിക്കാറുണ്ട് 😌,18
1182148894332870656,2019-10-10 04:20:34,സുലൂനെ സജീവ ട്വീറ്റിങ്ങിലേക്ക് കൊണ്ട് വരണം 😌,10
1182108455202521093,2019-10-10 01:39:52,ഇതിന്റെ ഒരു കുറവേ ഉണ്ടായിരുന്നുള്ളൂ ..... ത്രോട്ട് പൈനിൽ കുതിർന്ന ശുഭദിനാശംസകൾ ☀️,15
1181980599638061057,2019-10-09 17:11:49,മോളോർങ്ങാൻ പോണ് 😌,29
1181979903933075456,2019-10-09 17:09:03,ഒരു സ്നേഹോം ഇല്ലാത്ത ഊള 😑,15
1181974590605545472,2019-10-09 16:47:57,എനിക്ക് പപ്പടം ഇഷ്ട്ടല്ല 😐,11
1181973110666346497,2019-10-09 16:42:04,അങ്ങനെ ആ കാര്യത്തിന് ഒരു തീരുമാനമായി 😌,23
1181968611088355328,2019-10-09 16:24:11,ഡിഎം എന്താണെന്ന് പോലും അറിയാത്ത ട്വീപ്പ് 😪,42
1181968304425930752,2019-10-09 16:22:58,മെഡി ക്ലെയിം ഒന്നുല്ല .... ഇനീപ്പോ എടുത്താൽ വല്ലതും കിട്ടോ ?,34
1181967861465542656,2019-10-09 16:21:12,മിസ്സ്യു @Thonni_vasan  @aham___ .... വന്നൂടെ ?,16
1181966801887842304,2019-10-09 16:17:00,എന്റെ ജീവിതത്തിൽ ആദ്യായിട്ടാണ് കണ്ടിന്യു വേദന ഇത്രേം സഹിച്ചത് 😩,49
1181954164961579008,2019-10-09 15:26:47,ഒളിച്ചോടി പോവാൻ ആരുല്ലാത്ത ട്വീപ്പ് 😪,51
1181941164791910401,2019-10-09 14:35:07,നിസാരം എന്നെ കൊണ്ട് പറ്റും .....ഞാൻ മൊത്തം കഴിച്ചു 😎,33
1181939212750209025,2019-10-09 14:27:22,ആർക്കേലും ? 😪 https://t.co/2HM9AKhaJQ,69
1181937181083881472,2019-10-09 14:19:17,ഇത്രേം ഗുളിക കഴിച്ചിട്ട് എന്റെ കിഡ്‌നി അടിച്ചു പോയാൽ ഞാൻ തന്നെ സഹിക്കണ്ടേ അതും 😪😪,57
1181926198961565696,2019-10-09 13:35:39,ഗുളിക മൊത്തം എടുത്തു വേസ്റ്റ് ബിന്നിലിട്ടാലോന്നാണ്  🤦🏻‍♀️ എന്നെ കൊണ്ട് പറ്റുന്നില്ല ഷാജിയേട്ടാ 😪,10
1181919360249552897,2019-10-09 13:08:29,ഇക്ക ഇത് ന്യൂ ജെൻ പനിയാണ് .... കഞ്ഞി വേണ്ട വരുമ്പോ ചിക്കൻ ബിരിയാണി വാങ്ങിക്കൊന്നു പറഞ്ഞു വിട്ടിട്ടുണ്ട് 😐,14
1181915392547028992,2019-10-09 12:52:43,വൈറൽ പനിയാണോ അതോ വിറയൽ പനിയാണോ :( നന്നായി വിറക്കുന്നുണ്ട് 😪,41
1181886511018463233,2019-10-09 10:57:57,ചലോ ഹോസ്പിറ്റൽ 😪🚶🏻‍♀️🚶🏻‍♀️,10
1181860041604784128,2019-10-09 09:12:46,ഹാപ്പി ബെർത്ത്ഡേ ഡിയേർസ് .....❤️@swamitessa  @Shiyabetalian,9
1181859482759917568,2019-10-09 09:10:33,ശെരിക്കും മൂക്ക് കുത്തീട്ട് എനിക്ക് അവിഞ്ഞ ലുക്കാണ് ..... പിന്നെ കണ്ണാടിയിൽ നോക്കീട്ട് ഞാൻ എന്നോടെന്നെ നല്ല ഭംഗീണ്… https://t.co/kXsePMqjWD,61
1181856278726889472,2019-10-09 08:57:49,മധുരം കഴിച്ചില്ലേൽ തട്ടി പോകൂന്നുള്ള അവസ്ഥ 😐,10
1181855296412471296,2019-10-09 08:53:55,എന്ത് വയ്യേലും ഫോൺ യൂസേയ്യാൻ പറ്റുമായിരുന്നു .... ഈയിടെയായി അതിനും പറ്റുന്നില്ലാ  😪,16
1181854018005422080,2019-10-09 08:48:50,വായിക്ക് വല്യ ടേസ്റ്റ് ഒന്നുല്ലാ  എന്തും കഴിക്കാം 😑 കണ്ണിന്നു ചൂടും പൊകയൊക്കെ പോന്നുണ്ട്  😖,44
1181816059419971584,2019-10-09 06:18:00,വേദന സഹിക്കാതാകുമ്പോ നമ്മൾ ഓട്ടോമാറ്റിക്കിലി  കരഞ്ഞു പോകും 😪,16
1181807790680969216,2019-10-09 05:45:08,പനി  😑😑,24
1181771471137329155,2019-10-09 03:20:49,വരുന്നവിടെ വെച്ച് കാണാം എന്നുള്ള നിലയിൽ 3 ദിവസത്തെ യാത്ര എന്നെ കിടപ്പിലാക്കി 😪,42
1181605817881001984,2019-10-08 16:22:34,നാളെ ട്വീറ്റോന്നും കണ്ടില്ലേൽ ഞാൻ തീർന്നെന്നു കൂട്ടിക്കോളി  ..... #ശുഭരാത്രി,15
1181604233067421696,2019-10-08 16:16:16,ഷാമ്പൂ മാറി കുളിച്ചെന് വരെ തലവേദനയാണ് 😑😑,15
1181589495818473475,2019-10-08 15:17:43,വിരഹ വേദനയേക്കാൾ വേദനയാണ് നടുവേദനക്ക് 😑😑,51
1181584859065507841,2019-10-08 14:59:17,ട്രിപ്പ് പോവാന്നു ചോയ്ച്ചാൽ ഞാനില്ലാന്ന് പറയുന്ന ലെവലിലെത്തിയിപ്പോ 😑😑,25
1181571121805762561,2019-10-08 14:04:42,ഗൂഗിൾ മാപ്പ് ചതിച്ചാശാനേ 🤦🏻‍♀️,14
1181566726099484672,2019-10-08 13:47:14,ഞാൻ സ്നേഹത്തിന്റെ നിറക്കുടാണ്  😌,19
1181566147776221184,2019-10-08 13:44:56,ഇങ്ങനെ നടുവേദന അയാൾ എന്താ ചെയ്യാ ..... എനിക്കും ജീവിക്കണ്ടേ 😪,45
1181480436796514304,2019-10-08 08:04:21,യാത്ര വരെ മടിയായി തുടങ്ങിയിരിക്കുന്നു ....,18
1181473883733446656,2019-10-08 07:38:19,ആരാ ഈ രമണി :|,12
1181466776774725632,2019-10-08 07:10:04,24hrs ഫോണിൽ കുത്തിക്കളിക്കുന്ന എന്റെ അഡിക്ഷൻ പോയി ഗുയ്സ് 😑😑,26
1181446554646769666,2019-10-08 05:49:43,ട്വിറ്റെർ അക്കൗണ്ട് ഒന്നേ ഉള്ളൂ എങ്കിലും ഗ്രാമത്തിൽ രണ്ട് അക്കൗണ്ടുണ്ട് 😌,46
1181445700908765184,2019-10-08 05:46:19,അബായ അയൺ ചെയ്യാൻ ഭയങ്കര പണിയാണ് 🤦🏻‍♀️,14
1181445103522471936,2019-10-08 05:43:57,11:11 ട്വീറ്റിടാൻ മുമ്പ് 11:10 നു റിമൈൻഡർ വരുമായിരുന്നു ..... ഇപ്പോ എന്തോ പറ്റിട്ടുണ്ട് 😬,12
1181444377295474688,2019-10-08 05:41:04,11:11 ലവ്യു ❤️,10
1181313883195113473,2019-10-07 21:02:32,ഓഹ് പണ്ടാരം വെറുത്തു പോയി കൊതുകിനെ .... ഒരാവശ്യോം ഇല്ലായിരുന്നു 😪,27
1181287129126621184,2019-10-07 19:16:13,മയക്കം ...!! പാർട്ട് 3,20
1181263172218392576,2019-10-07 17:41:01,11:11 ❤️,10
1181256520803078146,2019-10-07 17:14:35,വാട്സ്ആപ്പിൽ സ്റ്റാറ്റസ് ഇട്ടാൽ ഒരു വ്യൂവറാകാതെ അവിടുന്ന് ഇറങ്ങി പോരൂല 😐,17
1181254947905523715,2019-10-07 17:08:20,ആരും അമ്മച്ചീന്നൊന്നും വിളിക്കാറില്ലായിരുന്നു പുല്ല് 😖,12
1181254190489718786,2019-10-07 17:05:20,ഹാപ്പി ജനിച്ചൂസം ഡിയർ 😍😍 @ThomanInc,7
